year,country,co2_pp,hdi,co2_pp_area,region
2011,Togo,0.369,0.464,0.607453702,Sub-Saharan Africa
2011,Tonga,0.982,0.717,0.990959131,Asia and Oceania
2011,Trinidad and Tobago,35.2,0.772,5.93295879,Latin America and Caribbean
2011,Tunisia,2.42,0.717,1.555634919,European Community
2011,Turkey,4.37,0.75,2.090454496,Western Europe exc EC
2011,Turkmenistan,12.1,0.672,3.478505426,Eastern Europe
2011,Uganda,0.122,0.477,0.349284984,Sub-Saharan Africa
2011,Ukraine,6.28,0.739,2.505992817,Eastern Europe
2011,United Arab Emirates,19.1,0.826,4.370354677,Middle East and N Africa
2011,United Kingdom,7.02,0.898,2.64952826,European Community
2011,United States,17,0.913,4.123105626,North America
2011,Uruguay,2.29,0.784,1.513274595,Latin America and Caribbean
2011,Uzbekistan,3.91,0.673,1.977371993,Eastern Europe
2011,Vanuatu,0.546,0.592,0.738918128,Asia and Oceania
2011,Venezuela,6,0.767,2.449489743,Latin America and Caribbean
2011,Vietnam,1.7,0.662,1.303840481,Asia and Oceania
2011,Yemen,0.811,0.494,0.900555384,Middle East and N Africa
2011,Zambia,0.206,0.554,0.453872229,Sub-Saharan Africa
2011,Zimbabwe,0.665,0.464,0.815475322,Sub-Saharan Africa
2012,Afghanistan,0.35,0.47,0.591607978,Asia and Oceania
2012,Albania,1.68,0.759,1.29614814,Eastern Europe
2012,Algeria,3.46,0.737,1.860107524,Middle East and N Africa
2012,Andorra,5.92,0.843,2.433105012,Western Europe exc EC
2012,Angola,1.33,0.523,1.153256259,Sub-Saharan Africa
2012,Antigua and Barbuda,5.42,0.781,2.328089345,Asia and Oceania
2012,Argentina,4.57,0.823,2.137755833,Latin America and Caribbean
2012,Armenia,1.98,0.736,1.407124728,Eastern Europe
2012,Australia,17,0.933,4.123105626,Asia and Oceania
2012,Austria,7.31,0.887,2.703701167,European Community
2012,Azerbaijan,3.84,0.745,1.959591794,Eastern Europe
2012,Bahamas,5.29,0.79,2.3,Latin America and Caribbean
2012,Bahrain,20.5,0.815,4.527692569,Middle East and N Africa
2012,Bangladesh,0.433,0.565,0.658027355,Asia and Oceania
2012,Barbados,5.22,0.792,2.284731932,Latin America and Caribbean
2012,Belarus,6.67,0.796,2.582634314,Eastern Europe
2012,Belgium,8.58,0.889,2.929163703,European Community
2012,Belize,1.42,0.706,1.191637529,Latin America and Caribbean
2012,Benin,0.562,0.466,0.749666593,Sub-Saharan Africa
2012,Bhutan,1.09,0.589,1.044030651,Asia and Oceania
2012,Bolivia,1.84,0.661,1.356465997,Latin America and Caribbean
2012,Bosnia and Herzegovina,6.1,0.735,2.469817807,Eastern Europe
2012,Botswana,2.03,0.693,1.424780685,Sub-Saharan Africa
2012,Brazil,2.34,0.734,1.529705854,Latin America and Caribbean
2012,Brunei,24.2,0.86,4.91934955,Asia and Oceania
2012,Bulgaria,6.12,0.781,2.473863375,European Community
2012,Burkina Faso,0.159,0.392,0.398748041,Sub-Saharan Africa
2012,Burundi,0.0303,0.398,0.174068952,Sub-Saharan Africa
2012,Cambodia,0.369,0.546,0.607453702,Asia and Oceania
2012,Cameroon,0.291,0.501,0.539444158,Sub-Saharan Africa
2012,Canada,14.8,0.909,3.847076812,North America
2012,Cape Verde,0.985,0.643,0.992471662,Sub-Saharan Africa
2012,Central African Republic,0.0653,0.37,0.255538647,Sub-Saharan Africa
2012,Chad,0.0482,0.387,0.219544984,Sub-Saharan Africa
2012,Chile,4.68,0.831,2.163330765,Latin America and Caribbean
2012,China,7.29,0.713,2.7,Asia and Oceania
2012,Colombia,1.71,0.712,1.307669683,Latin America and Caribbean
2012,Comoros,0.198,0.49,0.444971909,Asia and Oceania
2012,"Congo, Dem. Rep.",0.0348,0.412,0.186547581,Sub-Saharan Africa
2012,"Congo, Rep.",0.641,0.576,0.800624756,Sub-Saharan Africa
2012,Costa Rica,1.67,0.762,1.292284798,Latin America and Caribbean
2012,Cote d'Ivoire,0.434,0.452,0.658786764,Sub-Saharan Africa
2012,Croatia,4.19,0.817,2.046948949,European Community
2012,Cuba,3.18,0.773,1.78325545,Latin America and Caribbean
2012,Cyprus,6.1,0.85,2.469817807,European Community
2012,Czech Republic,9.54,0.865,3.088689042,European Community
2012,Denmark,6.49,0.924,2.547547841,European Community
2012,Djibouti,0.587,0.464,0.766159252,Sub-Saharan Africa
2012,Dominica,1.88,0.721,1.37113092,Latin America and Caribbean
2012,Dominican Republic,2.18,0.709,1.476482306,Latin America and Caribbean
2012,Ecuador,2.47,0.725,1.571623365,Latin America and Caribbean
2012,Egypt,2.47,0.681,1.571623365,Middle East and N Africa
2012,El Salvador,1.07,0.675,1.034408043,Latin America and Caribbean
2012,Equatorial Guinea,4.93,0.586,2.220360331,Sub-Saharan Africa
2012,Eritrea,0.145,0.414,0.380788655,Sub-Saharan Africa
2012,Estonia,13.3,0.856,3.646916506,European Community
2012,Ethiopia,0.0926,0.427,0.304302481,Sub-Saharan Africa
2012,Fiji,1.21,0.719,1.1,Asia and Oceania
2012,Finland,9.08,0.887,3.013303835,European Community
2012,France,5.24,0.887,2.289104628,European Community
2012,Gabon,2.91,0.678,1.705872211,Sub-Saharan Africa
2012,Gambia,0.252,0.445,0.501996016,Sub-Saharan Africa
2012,Georgia,2.06,0.755,1.435270009,Eastern Europe
2012,Germany,9.13,0.919,3.021588986,European Community
2012,Ghana,0.462,0.57,0.679705819,Sub-Saharan Africa
2012,Greece,7.03,0.86,2.651414717,European Community
2012,Grenada,2.57,0.746,1.603121954,Latin America and Caribbean
2012,Guatemala,0.784,0.611,0.885437745,Latin America and Caribbean
2012,Guinea,0.229,0.406,0.478539445,Sub-Saharan Africa
2012,Guinea-Bissau,0.154,0.415,0.392428337,Sub-Saharan Africa
2012,Guyana,2.65,0.633,1.62788206,Latin America and Caribbean
2012,Haiti,0.225,0.483,0.474341649,Latin America and Caribbean
2012,Honduras,1.06,0.614,1.029563014,Latin America and Caribbean
2012,Hungary,4.52,0.824,2.126029163,European Community
2012,Iceland,5.53,0.907,2.351595203,Western Europe exc EC
2012,India,1.6,0.599,1.264911064,Asia and Oceania
2012,Indonesia,2.56,0.677,1.6,Asia and Oceania
2012,Iran,8,0.769,2.828427125,Middle East and N Africa
2012,Iraq,4.66,0.659,2.158703314,Middle East and N Africa
2012,Ireland,7.61,0.902,2.758622845,European Community
2012,Israel,9.81,0.891,3.132091953,Middle East and N Africa
2012,Italy,6.19,0.876,2.487971061,European Community
2012,Jamaica,2.63,0.727,1.621727474,Latin America and Caribbean
2012,Japan,9.58,0.894,3.095157508,Asia and Oceania
2012,Jordan,3.06,0.737,1.749285568,Middle East and N Africa
2012,Kazakhstan,14.4,0.782,3.794733192,Eastern Europe
2012,Kenya,0.287,0.541,0.535723809,Sub-Saharan Africa
2012,Kiribati,0.585,0.589,0.764852927,Asia and Oceania
2012,Kuwait,30.1,0.796,5.48634669,Middle East and N Africa
2012,Kyrgyz Republic,1.81,0.647,1.345362405,Eastern Europe
2012,Lao,0.265,0.563,0.514781507,Asia and Oceania
2012,Latvia,3.42,0.814,1.849324201,European Community
2012,Lebanon,4.6,0.766,2.144761059,Middle East and N Africa
2012,Lesotho,1.15,0.484,1.072380529,Sub-Saharan Africa
2012,Liberia,0.246,0.419,0.495983871,Sub-Saharan Africa
2012,Libya,8.5,0.735,2.915475947,Middle East and N Africa
2012,Liechtenstein,1.3,0.908,1.140175425,Western Europe exc EC
2012,Lithuania,4.55,0.834,2.133072901,European Community
2012,Luxembourg,20,0.892,4.472135955,European Community
2012,"Macedonia, FYR",4.32,0.741,2.078460969,Eastern Europe
2012,Madagascar,0.121,0.508,0.347850543,Sub-Saharan Africa
2012,Malawi,0.0681,0.459,0.260959767,Sub-Saharan Africa
2012,Malaysia,7.5,0.779,2.738612788,Asia and Oceania
2012,Maldives,2.88,0.683,1.697056275,Asia and Oceania
2012,Mali,0.0621,0.421,0.249198716,Sub-Saharan Africa
2012,Malta,6.37,0.828,2.523885893,European Community
2012,Mauritania,0.693,0.501,0.832466216,Sub-Saharan Africa
2012,Mauritius,3.17,0.765,1.780449381,Sub-Saharan Africa
2012,Mexico,4.11,0.753,2.027313493,North America
2012,"Micronesia, Fed. Sts.",1.31,0.641,1.144552314,Asia and Oceania
2012,Moldova,1.21,0.686,1.1,Eastern Europe
2012,Mongolia,9.32,0.72,3.052867504,Asia and Oceania
2012,Montenegro,3.73,0.799,1.931320792,Eastern Europe
2012,Morocco,1.88,0.634,1.37113092,Middle East and N Africa
2012,Mozambique,0.122,0.405,0.349284984,Sub-Saharan Africa
2012,Myanmar,0.217,0.54,0.465832588,Asia and Oceania
2012,Namibia,1.5,0.625,1.224744871,Sub-Saharan Africa
2012,Nepal,0.212,0.545,0.460434577,Asia and Oceania
2012,Netherlands,10.1,0.922,3.178049716,European Community
2012,New Zealand,7.64,0.908,2.764054992,Asia and Oceania
2012,Nicaragua,0.786,0.63,0.88656641,Latin America and Caribbean
2012,Niger,0.105,0.341,0.324037035,Sub-Saharan Africa
2012,Nigeria,0.589,0.514,0.767463354,Sub-Saharan Africa
2012,Norway,9.95,0.942,3.154362059,Western Europe exc EC
2012,Oman,17.1,0.796,4.135214626,Middle East and N Africa
2012,Pakistan,0.919,0.538,0.958644877,Asia and Oceania
2012,Palau,12.2,0.779,3.492849839,Asia and Oceania
2012,Palestine,0.512,0.684,0.715541753,Asia and Oceania
2012,Panama,2.68,0.773,1.637070554,Latin America and Caribbean
2012,Papua New Guinea,0.683,0.506,0.82643814,Asia and Oceania
2012,Paraguay,0.828,0.679,0.909945053,Latin America and Caribbean
2012,Peru,1.83,0.731,1.352774926,Latin America and Caribbean
2012,Philippines,0.942,0.671,0.970566845,Asia and Oceania
2012,Poland,7.83,0.838,2.798213716,European Community
2012,Portugal,4.35,0.827,2.085665361,European Community
2012,Qatar,44.6,0.843,6.678323143,Middle East and N Africa
2012,Romania,4.05,0.794,2.01246118,European Community
2012,Russia,12.8,0.799,3.577708764,Eastern Europe
2012,Rwanda,0.0683,0.485,0.261342687,Sub-Saharan Africa
2012,Samoa,1.05,0.7,1.024695077,Asia and Oceania
2012,Sao Tome and Principe,0.622,0.559,0.788669766,Western Europe exc EC
2012,Saudi Arabia,19.4,0.83,4.404543109,Middle East and N Africa
2012,Senegal,0.577,0.474,0.759605161,Sub-Saharan Africa
2012,Serbia,4.92,0.766,2.218107301,Eastern Europe
2012,Seychelles,4.77,0.762,2.184032967,Sub-Saharan Africa
2012,Sierra Leone,0.152,0.413,0.389871774,Sub-Saharan Africa
2012,Singapore,6.9,0.92,2.626785107,Asia and Oceania
2012,Slovak Republic,6.05,0.838,2.459674775,Eastern Europe
2012,Slovenia,7.17,0.878,2.677685568,European Community
2012,Solomon Islands,0.359,0.509,0.599166087,Asia and Oceania
2012,South Africa,8.85,0.652,2.974894956,Sub-Saharan Africa
2012,South Korea,11.7,0.891,3.420526275,Asia and Oceania
2012,South Sudan,0.123,0.417,0.350713558,Middle East and N Africa
2012,Spain,5.65,0.874,2.376972865,European Community
2012,Sri Lanka,0.785,0.757,0.886002257,Asia and Oceania
2012,St. Kitts and Nevis,4.18,0.749,2.04450483,Latin America and Caribbean
2012,St. Lucia,2.33,0.734,1.526433752,Latin America and Caribbean
2012,St. Vincent and the Grenadines,2.31,0.717,1.519868415,Latin America and Caribbean
2012,Sudan,0.407,0.478,0.637965516,Middle East and N Africa
2012,Suriname,4.21,0.719,2.051828453,Latin America and Caribbean
2012,Swaziland,0.967,0.539,0.983361582,Sub-Saharan Africa
2012,Sweden,4.93,0.904,2.220360331,European Community
2012,Switzerland,4.7,0.934,2.167948339,Western Europe exc EC
2012,Syria,2.19,0.635,1.479864859,Middle East and N Africa
2012,Tajikistan,0.367,0.617,0.605805249,Eastern Europe
2012,Tanzania,0.194,0.513,0.440454311,Sub-Saharan Africa
2012,Thailand,4.37,0.733,2.090454496,Asia and Oceania
2012,Timor-Leste,0.254,0.62,0.503984127,Asia and Oceania
2012,Togo,0.362,0.47,0.601664358,Sub-Saharan Africa
2012,Tonga,1.01,0.718,1.004987562,Asia and Oceania
2012,Trinidad and Tobago,33.9,0.773,5.822370651,Latin America and Caribbean
2012,Tunisia,2.48,0.72,1.574801575,European Community
2012,Turkey,4.42,0.754,2.102379604,Western Europe exc EC
2012,Turkmenistan,12.3,0.678,3.507135583,Eastern Europe
2012,Uganda,0.112,0.478,0.334664011,Sub-Saharan Africa
2012,Ukraine,6.52,0.744,2.553429067,Eastern Europe
2012,United Arab Emirates,19.8,0.829,4.449719092,Middle East and N Africa
2012,United Kingdom,7.29,0.899,2.7,European Community
2012,United States,16.3,0.915,4.037325848,North America
2012,Uruguay,2.56,0.788,1.6,Latin America and Caribbean
2012,Uzbekistan,3.92,0.681,1.979898987,Eastern Europe
2012,Vanuatu,0.459,0.591,0.677495387,Asia and Oceania
2012,Venezuela,6.65,0.77,2.578759392,Latin America and Caribbean
2012,Vietnam,1.57,0.668,1.252996409,Asia and Oceania
2012,Yemen,0.749,0.498,0.865447861,Middle East and N Africa
2012,Zambia,0.249,0.565,0.498998998,Sub-Saharan Africa
2012,Zimbabwe,0.53,0.488,0.728010989,Sub-Saharan Africa
2013,Afghanistan,0.316,0.476,0.562138773,Asia and Oceania
2013,Albania,1.73,0.761,1.315294644,Eastern Europe
2013,Algeria,3.51,0.741,1.8734994,Middle East and N Africa
2013,Andorra,5.9,0.85,2.42899156,Western Europe exc EC
2013,Angola,1.25,0.527,1.118033989,Sub-Saharan Africa
2013,Antigua and Barbuda,5.36,0.782,2.315167381,Asia and Oceania
2013,Argentina,4.46,0.825,2.111871208,Latin America and Caribbean
2013,Armenia,1.9,0.739,1.378404875,Eastern Europe
2013,Australia,16.1,0.936,4.01248053,Asia and Oceania
2013,Austria,7.28,0.892,2.698147513,European Community
2013,Azerbaijan,3.8,0.752,1.949358869,Eastern Europe
2013,Bahamas,7.43,0.789,2.725802634,Latin America and Caribbean
2013,Bahrain,23.8,0.82,4.878524367,Middle East and N Africa
2013,Bangladesh,0.442,0.57,0.664830806,Asia and Oceania
2013,Barbados,5.13,0.793,2.264950331,Latin America and Caribbean
2013,Belarus,6.73,0.796,2.594224354,Eastern Europe
2013,Belgium,8.7,0.89,2.949576241,European Community
2013,Belize,1.49,0.705,1.220655562,Latin America and Caribbean
2013,Benin,0.581,0.475,0.76223356,Sub-Saharan Africa
2013,Bhutan,1.2,0.596,1.095445115,Asia and Oceania
2013,Bolivia,1.82,0.666,1.349073756,Latin America and Caribbean
2013,Bosnia and Herzegovina,6.08,0.742,2.465765601,Eastern Europe
2013,Botswana,2.46,0.697,1.568438714,Sub-Saharan Africa
2013,Brazil,2.49,0.747,1.577973384,Latin America and Caribbean
2013,Brunei,19.2,0.863,4.38178046,Asia and Oceania
2013,Bulgaria,5.45,0.787,2.334523506,European Community
2013,Burkina Faso,0.179,0.398,0.423083916,Sub-Saharan Africa
2013,Burundi,0.0302,0.404,0.173781472,Sub-Saharan Africa
2013,Cambodia,0.373,0.553,0.610737259,Asia and Oceania
2013,Cameroon,0.313,0.507,0.559464029,Sub-Saharan Africa
2013,Canada,14.7,0.912,3.834057903,North America
2013,Cape Verde,0.959,0.643,0.979285454,Sub-Saharan Africa
2013,Central African Republic,0.066,0.345,0.256904652,Sub-Saharan Africa
2013,Chad,0.0533,0.39,0.230867928,Sub-Saharan Africa
2013,Chile,4.77,0.841,2.184032967,Latin America and Caribbean
2013,China,7.42,0.723,2.723967694,Asia and Oceania
2013,Colombia,1.89,0.72,1.374772708,Latin America and Caribbean
2013,Comoros,0.237,0.497,0.486826458,Asia and Oceania
2013,"Congo, Dem. Rep.",0.0503,0.419,0.224276615,Sub-Saharan Africa
2013,"Congo, Rep.",0.65,0.581,0.806225775,Sub-Saharan Africa
2013,Costa Rica,1.61,0.768,1.268857754,Latin America and Caribbean
2013,Cote d'Ivoire,0.486,0.459,0.697137002,Sub-Saharan Africa
2013,Croatia,4.1,0.82,2.024845673,European Community
2013,Cuba,3.05,0.772,1.74642492,Latin America and Caribbean
2013,Cyprus,5.2,0.85,2.28035085,European Community
2013,Czech Republic,9.31,0.871,3.05122926,European Community
2013,Denmark,6.83,0.926,2.613426869,European Community
2013,Djibouti,0.679,0.467,0.824014563,Sub-Saharan Africa
2013,Dominica,1.82,0.724,1.349073756,Latin America and Caribbean
2013,Dominican Republic,2.09,0.712,1.445683229,Latin America and Caribbean
2013,Ecuador,2.62,0.737,1.618641406,Latin America and Caribbean
2013,Egypt,2.38,0.686,1.542724862,Middle East and N Africa
2013,El Salvador,0.997,0.676,0.998498873,Latin America and Caribbean
2013,Equatorial Guinea,4.76,0.582,2.181742423,Sub-Saharan Africa
2013,Eritrea,0.143,0.416,0.378153408,Sub-Saharan Africa
2013,Estonia,15.1,0.86,3.885871846,European Community
2013,Ethiopia,0.112,0.435,0.334664011,Sub-Saharan Africa
2013,Fiji,1.31,0.727,1.144552314,Asia and Oceania
2013,Finland,8.69,0.89,2.947880595,European Community
2013,France,5.23,0.89,2.286919325,European Community
2013,Gabon,2.91,0.687,1.705872211,Sub-Saharan Africa
2013,Gambia,0.233,0.449,0.482700735,Sub-Saharan Africa
2013,Georgia,1.94,0.759,1.392838828,Eastern Europe
2013,Germany,9.32,0.92,3.052867504,European Community
2013,Ghana,0.555,0.576,0.744983221,Sub-Saharan Africa
2013,Greece,6.14,0.862,2.477902339,European Community
2013,Grenada,2.87,0.749,1.694107435,Latin America and Caribbean
2013,Guatemala,0.874,0.614,0.934879671,Latin America and Caribbean
2013,Guinea,0.199,0.412,0.44609416,Sub-Saharan Africa
2013,Guinea-Bissau,0.153,0.419,0.391152144,Sub-Saharan Africa
2013,Guyana,2.55,0.636,1.596871942,Latin America and Caribbean
2013,Haiti,0.231,0.487,0.480624594,Latin America and Caribbean
2013,Honduras,1.05,0.618,1.024695077,Latin America and Caribbean
2013,Hungary,4.28,0.834,2.068816087,European Community
2013,Iceland,5.81,0.915,2.410394159,Western Europe exc EC
2013,India,1.59,0.607,1.260952021,Asia and Oceania
2013,Indonesia,1.95,0.682,1.396424004,Asia and Oceania
2013,Iran,8,0.77,2.828427125,Middle East and N Africa
2013,Iraq,4.88,0.658,2.209072203,Middle East and N Africa
2013,Ireland,7.44,0.91,2.727636339,European Community
2013,Israel,8.58,0.895,2.929163703,Middle East and N Africa
2013,Italy,5.79,0.877,2.406241883,European Community
2013,Jamaica,2.84,0.727,1.685229955,Latin America and Caribbean
2013,Japan,9.71,0.899,3.11608729,Asia and Oceania
2013,Jordan,2.9,0.737,1.702938637,Middle East and N Africa
2013,Kazakhstan,15.3,0.789,3.911521443,Eastern Europe
2013,Kenya,0.297,0.546,0.544977064,Sub-Saharan Africa
2013,Kiribati,0.574,0.597,0.757627877,Asia and Oceania
2013,Kuwait,27.3,0.787,5.224940191,Middle East and N Africa
2013,Kyrgyz Republic,1.73,0.656,1.315294644,Eastern Europe
2013,Lao,0.243,0.573,0.492950302,Asia and Oceania
2013,Latvia,3.47,0.822,1.862793601,European Community
2013,Lebanon,4.28,0.763,2.068816087,Middle East and N Africa
2013,Lesotho,1.15,0.491,1.072380529,Sub-Saharan Africa
2013,Liberia,0.223,0.426,0.472228758,Sub-Saharan Africa
2013,Libya,9.08,0.73,3.013303835,Middle East and N Africa
2013,Liechtenstein,1.39,0.912,1.178982612,Western Europe exc EC
2013,Lithuania,4.22,0.841,2.054263858,European Community
2013,Luxembourg,18.5,0.892,4.301162634,European Community
2013,"Macedonia, FYR",3.78,0.743,1.94422221,Eastern Europe
2013,Madagascar,0.136,0.509,0.368781778,Sub-Saharan Africa
2013,Malawi,0.0739,0.466,0.271845544,Sub-Saharan Africa
2013,Malaysia,7.96,0.783,2.821347196,Asia and Oceania
2013,Maldives,2.75,0.693,1.658312395,Asia and Oceania
2013,Mali,0.0623,0.43,0.249599679,Sub-Saharan Africa
2013,Malta,5.53,0.847,2.351595203,European Community
2013,Mauritania,0.676,0.509,0.822192192,Sub-Saharan Africa
2013,Mauritius,3.24,0.769,1.8,Sub-Saharan Africa
2013,Mexico,4,0.754,2,North America
2013,"Micronesia, Fed. Sts.",1.38,0.639,1.174734012,Asia and Oceania
2013,Moldova,1.23,0.696,1.109053651,Eastern Europe
2013,Mongolia,13.5,0.729,3.674234614,Asia and Oceania
2013,Montenegro,3.58,0.803,1.892088793,Eastern Europe
2013,Morocco,1.75,0.64,1.322875656,Middle East and N Africa
2013,Mozambique,0.152,0.409,0.389871774,Sub-Saharan Africa
2013,Myanmar,0.25,0.547,0.5,Asia and Oceania
2013,Namibia,1.14,0.632,1.067707825,Sub-Saharan Africa
2013,Nepal,0.237,0.551,0.486826458,Asia and Oceania
2013,Netherlands,10.3,0.923,3.209361307,European Community
2013,New Zealand,7.41,0.91,2.722131518,Asia and Oceania
2013,Nicaragua,0.765,0.636,0.874642784,Latin America and Caribbean
2013,Niger,0.105,0.345,0.324037035,Sub-Saharan Africa
2013,Nigeria,0.571,0.521,0.755645419,Sub-Saharan Africa
2013,Norway,11.5,0.945,3.391164992,Western Europe exc EC
2013,Oman,16.5,0.796,4.062019202,Middle East and N Africa
2013,Pakistan,0.904,0.542,0.950789146,Asia and Oceania
2013,Palau,12.3,0.782,3.507135583,Asia and Oceania
2013,Palestine,0.552,0.678,0.742967025,Asia and Oceania
